SUBJECT	item	sentence	language	condition	RATING	rating_natural
4179	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	5	5,32
4179	1002a	The terrible infection caused a violent diarrhea for the agonizing prisoner.	ENGLISH	NEGATIVE	5	6,04
4179	1009a	Last night the repulsive kidnapper used his vile violence to convince the sick cheater.	ENGLISH	NEGATIVE	5	5,28
4179	1018a	In the morning the cruel dictator invented a frightening punishment based on horrifying hostility.	ENGLISH	NEGATIVE	5	5,88
4179	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	5	4,92
4179	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	5	6,12
4179	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	4	5,64
4179	1020a	Epidemic and unsafe contagion are the hazardous damage of any inadequate murder.	ENGLISH	NEGATIVE	4	3,08
4179	1011a	At dawn the pervert aggressor takes the infectious urine for his morbid operation.	ENGLISH	NEGATIVE	4	5,28
4179	1004a	During the amputation the poisoning spread to the defenseless enemy and led to a crappy death.	ENGLISH	NEGATIVE	4	4,28
4179	1014a	The alcoholic nausea of the lonely suspect produced an insane rage.	ENGLISH	NEGATIVE	4	4,8
4179	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	3	3,84
4179	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	3	4,24
4179	1017a	The degenerate evil thinks that satanic war is not a mad trouble.	ENGLISH	NEGATIVE	3	6,24
4179	1010b	At noon the civil receptionist will bring his meticulous petition to the municipal doorman.	ENGLISH	NEUTRAL	2	5,6
4179	1003b	The anterior background of the director marked the prudent trajectory of the obscure organization.	ENGLISH	NEUTRAL	2	5
4179	1016b	The gradual signal of his disk provoked the silence of the eventual client.	ENGLISH	NEUTRAL	2	4,52
4179	1018b	In the morning the staff of the agency invented a statistical study based on subliminal publishing.	ENGLISH	NEUTRAL	2	5,84
4179	1012b	The western electrician went to the silent barbershop to finish with his usual moustache.	ENGLISH	NEUTRAL	1	4,96
4179	1020b	Magnesium and residual barium are the chemical principle of any metal sediment.	ENGLISH	NEUTRAL	1	5,92
4179	1005b	Everyday the capitalist banker asks for oysters and prawns while looking at the outer newspaper.	ENGLISH	NEUTRAL	1	5,36
4179	1004b	During the conference the consensus spread to the centennial canteen and led to a suitable arrangement.	ENGLISH	NEUTRAL	1	4,44
4179	1013b	The postal subscriber will get the promotional antenna because of his editorial supply.	ENGLISH	NEUTRAL	1	4,44
4179	1015b	During the placid congregation they developed a specific calendar for the basic monologue.	ENGLISH	NEUTRAL	1	3,84
4179	1009b	Last night the southern shepherd used his admissible sermon to convince the vegetarian spectator.	ENGLISH	NEUTRAL	1	5,48
4179	1019b	Manual measurement is a tentative category for the numerical documentation.	ENGLISH	NEUTRAL	1	5,04
4179	1006b	Since her predictable subscription the sainted schoolteacher has a brown folder.	ENGLISH	NEUTRAL	1	4,24
4179	1008b	Every night a domestic and daily circumstance takes place in the ecological catholic center.	ENGLISH	NEUTRAL	1	3,72
4179	1017b	The gentile participant thinks that initial prudence is not a continuous formality.	ENGLISH	NEUTRAL	1	5,28
4179	1014b	The supposed guide of the prodigious biographer produced an uncommon coverage.	ENGLISH	NEUTRAL	1	3,92
4179	1007b	Today the provincial parliament has made an ordinary pause with the metaphysical mathematician.	ENGLISH	NEUTRAL	1	5
4179	1002b	The informal questionnaire caused a conventional practice for the discreet researcher.	ENGLISH	NEUTRAL	1	6
4179	1001b	His primary handbook was a manageable paragraph that became a singular routine.	ENGLISH	NEUTRAL	1	4
3794	1009a	Last night the repulsive kidnapper used his vile violence to convince the sick cheater.	ENGLISH	NEGATIVE	7	5,28
3794	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	7	5,8
3794	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	7	4,92
3794	1002a	The terrible infection caused a violent diarrhea for the agonizing prisoner.	ENGLISH	NEGATIVE	7	6,04
3794	1004a	During the amputation the poisoning spread to the defenseless enemy and led to a crappy death.	ENGLISH	NEGATIVE	7	4,28
3794	1012a	The miserable gangster went to the frustrating funeral to finish with his nasty revenge.	ENGLISH	NEGATIVE	7	6,24
3794	1018a	In the morning the cruel dictator invented a frightening punishment based on horrifying hostility.	ENGLISH	NEGATIVE	7	5,88
3794	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	7	6,12
3794	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	7	3,84
3794	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	7	4,24
3794	1013a	The insolent anarchist will get the lethal pain because of his fatal mistake.	ENGLISH	NEGATIVE	7	5,88
3794	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	7	4,76
3794	1008a	Every night an unbearable and terrifying abuse takes place in the vicious criminal prison.	ENGLISH	NEGATIVE	6	6,4
3794	1003a	The decomposed corpse of the victim marked the immoral nightmare of the weak assassin.	ENGLISH	NEGATIVE	6	5,16
3794	1011a	At dawn the pervert aggressor takes the infectious urine for his morbid operation.	ENGLISH	NEGATIVE	5	5,28
3794	1020a	Epidemic and unsafe contagion are the hazardous damage of any inadequate murder.	ENGLISH	NEGATIVE	5	3,08
3794	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	5	5,64
3794	1014a	The alcoholic nausea of the lonely suspect produced an insane rage.	ENGLISH	NEGATIVE	5	4,8
3794	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	4	5,32
3794	1014b	The supposed guide of the prodigious biographer produced an uncommon coverage.	ENGLISH	NEUTRAL	3	3,92
3794	1017a	The degenerate evil thinks that satanic war is not a mad trouble.	ENGLISH	NEGATIVE	3	6,24
3794	1003b	The anterior background of the director marked the prudent trajectory of the obscure organization.	ENGLISH	NEUTRAL	2	5
3794	1005b	Everyday the capitalist banker asks for oysters and prawns while looking at the outer newspaper.	ENGLISH	NEUTRAL	2	5,36
3794	1011b	At dawn the ginger milkman takes the glass bottle for his indulgent neighbor.	ENGLISH	NEUTRAL	2	5,96
3794	1006b	Since her predictable subscription the sainted schoolteacher has a brown folder.	ENGLISH	NEUTRAL	1	4,24
3794	1002b	The informal questionnaire caused a conventional practice for the discreet researcher.	ENGLISH	NEUTRAL	1	6
3794	1019b	Manual measurement is a tentative category for the numerical documentation.	ENGLISH	NEUTRAL	1	5,04
3794	1008b	Every night a domestic and daily circumstance takes place in the ecological catholic center.	ENGLISH	NEUTRAL	1	3,72
3794	1015b	During the placid congregation they developed a specific calendar for the basic monologue.	ENGLISH	NEUTRAL	1	3,84
3794	1018b	In the morning the staff of the agency invented a statistical study based on subliminal publishing.	ENGLISH	NEUTRAL	1	5,84
3794	1001b	His primary handbook was a manageable paragraph that became a singular routine.	ENGLISH	NEUTRAL	1	4
3794	1012b	The western electrician went to the silent barbershop to finish with his usual moustache.	ENGLISH	NEUTRAL	1	4,96
3794	1009b	Last night the southern shepherd used his admissible sermon to convince the vegetarian spectator.	ENGLISH	NEUTRAL	1	5,48
3794	1007b	Today the provincial parliament has made an ordinary pause with the metaphysical mathematician.	ENGLISH	NEUTRAL	1	5
3794	1010b	At noon the civil receptionist will bring his meticulous petition to the municipal doorman.	ENGLISH	NEUTRAL	1	5,6
3794	1017b	The gentile participant thinks that initial prudence is not a continuous formality.	ENGLISH	NEUTRAL	1	5,28
3794	1004b	During the conference the consensus spread to the centennial canteen and led to a suitable arrangement.	ENGLISH	NEUTRAL	1	4,44
3794	1013b	The postal subscriber will get the promotional antenna because of his editorial supply.	ENGLISH	NEUTRAL	1	4,44
3794	1016b	The gradual signal of his disk provoked the silence of the eventual client.	ENGLISH	NEUTRAL	1	4,52
3794	1020b	Magnesium and residual barium are the chemical principle of any metal sediment.	ENGLISH	NEUTRAL	1	5,92
3789	1018a	In the morning the cruel dictator invented a frightening punishment based on horrifying hostility.	ENGLISH	NEGATIVE	7	5,88
3789	1008a	Every night an unbearable and terrifying abuse takes place in the vicious criminal prison.	ENGLISH	NEGATIVE	7	6,4
3789	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	7	5,8
3789	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	7	4,92
3789	1004a	During the amputation the poisoning spread to the defenseless enemy and led to a crappy death.	ENGLISH	NEGATIVE	7	4,28
3789	1011a	At dawn the pervert aggressor takes the infectious urine for his morbid operation.	ENGLISH	NEGATIVE	7	5,28
3789	1009a	Last night the repulsive kidnapper used his vile violence to convince the sick cheater.	ENGLISH	NEGATIVE	6	5,28
3789	1002a	The terrible infection caused a violent diarrhea for the agonizing prisoner.	ENGLISH	NEGATIVE	6	6,04
3789	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	6	4,24
3789	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	6	6,12
3789	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	6	3,84
3789	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	6	4,76
3789	1012a	The miserable gangster went to the frustrating funeral to finish with his nasty revenge.	ENGLISH	NEGATIVE	6	6,24
3789	1003a	The decomposed corpse of the victim marked the immoral nightmare of the weak assassin.	ENGLISH	NEGATIVE	6	5,16
3789	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	6	5,32
3789	1014a	The alcoholic nausea of the lonely suspect produced an insane rage.	ENGLISH	NEGATIVE	5	4,8
3789	1013a	The insolent anarchist will get the lethal pain because of his fatal mistake.	ENGLISH	NEGATIVE	5	5,88
3789	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	5	5,64
3789	1017a	The degenerate evil thinks that satanic war is not a mad trouble.	ENGLISH	NEGATIVE	5	6,24
3789	1020a	Epidemic and unsafe contagion are the hazardous damage of any inadequate murder.	ENGLISH	NEGATIVE	5	3,08
3789	1003b	The anterior background of the director marked the prudent trajectory of the obscure organization.	ENGLISH	NEUTRAL	5	5
3789	1014b	The supposed guide of the prodigious biographer produced an uncommon coverage.	ENGLISH	NEUTRAL	3	3,92
3789	1013b	The postal subscriber will get the promotional antenna because of his editorial supply.	ENGLISH	NEUTRAL	3	4,44
3789	1015b	During the placid congregation they developed a specific calendar for the basic monologue.	ENGLISH	NEUTRAL	3	3,84
3789	1019b	Manual measurement is a tentative category for the numerical documentation.	ENGLISH	NEUTRAL	3	5,04
3789	1011b	At dawn the ginger milkman takes the glass bottle for his indulgent neighbor.	ENGLISH	NEUTRAL	2	5,96
3789	1008b	Every night a domestic and daily circumstance takes place in the ecological catholic center.	ENGLISH	NEUTRAL	2	3,72
3789	1004b	During the conference the consensus spread to the centennial canteen and led to a suitable arrangement.	ENGLISH	NEUTRAL	2	4,44
3789	1016b	The gradual signal of his disk provoked the silence of the eventual client.	ENGLISH	NEUTRAL	2	4,52
3789	1010b	At noon the civil receptionist will bring his meticulous petition to the municipal doorman.	ENGLISH	NEUTRAL	2	5,6
3789	1017b	The gentile participant thinks that initial prudence is not a continuous formality.	ENGLISH	NEUTRAL	2	5,28
3789	1018b	In the morning the staff of the agency invented a statistical study based on subliminal publishing.	ENGLISH	NEUTRAL	1	5,84
3789	1012b	The western electrician went to the silent barbershop to finish with his usual moustache.	ENGLISH	NEUTRAL	1	4,96
3789	1002b	The informal questionnaire caused a conventional practice for the discreet researcher.	ENGLISH	NEUTRAL	1	6
3789	1006b	Since her predictable subscription the sainted schoolteacher has a brown folder.	ENGLISH	NEUTRAL	1	4,24
3789	1001b	His primary handbook was a manageable paragraph that became a singular routine.	ENGLISH	NEUTRAL	1	4
3789	1009b	Last night the southern shepherd used his admissible sermon to convince the vegetarian spectator.	ENGLISH	NEUTRAL	1	5,48
3789	1005b	Everyday the capitalist banker asks for oysters and prawns while looking at the outer newspaper.	ENGLISH	NEUTRAL	1	5,36
3789	1007b	Today the provincial parliament has made an ordinary pause with the metaphysical mathematician.	ENGLISH	NEUTRAL	1	5
3789	1020b	Magnesium and residual barium are the chemical principle of any metal sediment.	ENGLISH	NEUTRAL	1	5,92
3725	1003a	The decomposed corpse of the victim marked the immoral nightmare of the weak assassin.	ENGLISH	NEGATIVE	6	5,16
3725	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	6	4,76
3725	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	5	3,84
3725	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	5	5,8
3725	1008a	Every night an unbearable and terrifying abuse takes place in the vicious criminal prison.	ENGLISH	NEGATIVE	5	6,4
3725	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	5	5,32
3725	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	5	4,92
3725	1020a	Epidemic and unsafe contagion are the hazardous damage of any inadequate murder.	ENGLISH	NEGATIVE	5	3,08
3725	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	5	4,24
3725	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	5	6,12
